2015-12-13T20:27:03.322-0600 I JOURNAL  [initandlisten] journal dir=/data/db/journal
2015-12-13T22:06:19.504-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59978 #234 (4 connections now open)
2015-12-13T22:06:19.504-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59979 #235 (5 connections now open)
2015-12-13T22:06:19.504-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59980 #236 (6 connections now open)
2015-12-13T22:08:22.932-0600 I NETWORK  [conn232] end connection 127.0.0.1:59976 (5 connections now open)
2015-12-13T22:08:22.932-0600 I NETWORK  [conn234] end connection 127.0.0.1:59978 (5 connections now open)
2015-12-13T22:08:22.932-0600 I NETWORK  [conn233] end connection 127.0.0.1:59977 (5 connections now open)
2015-12-13T22:08:22.933-0600 I NETWORK  [conn236] end connection 127.0.0.1:59980 (5 connections now open)
2015-12-13T22:08:22.933-0600 I NETWORK  [conn235] end connection 127.0.0.1:59979 (5 connections now open)
2015-12-13T22:08:29.419-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59993 #237 (2 connections now open)
2015-12-13T22:08:29.442-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59994 #238 (3 connections now open)
2015-12-13T22:08:29.442-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59995 #239 (4 connections now open)
2015-12-13T22:08:29.442-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59996 #240 (5 connections now open)
2015-12-13T22:08:29.442-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:59997 #241 (6 connections now open)
2015-12-13T22:08:32.138-0600 I NETWORK  [conn241] end connection 127.0.0.1:59997 (5 connections now open)
2015-12-13T22:08:32.139-0600 I NETWORK  [conn240] end connection 127.0.0.1:59996 (4 connections now open)
2015-12-13T22:08:32.139-0600 I NETWORK  [conn239] end connection 127.0.0.1:59995 (3 connections now open)
2015-12-13T22:08:32.139-0600 I NETWORK  [conn238] end connection 127.0.0.1:59994 (2 connections now open)
2015-12-13T22:08:32.139-0600 I NETWORK  [conn237] end connection 127.0.0.1:59993 (1 connection now open)
2015-12-13T22:08:37.144-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60002 #242 (2 connections now open)
2015-12-13T22:08:37.153-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60003 #243 (3 connections now open)
2015-12-13T22:08:37.153-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60004 #244 (4 connections now open)
2015-12-13T22:08:37.153-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60005 #245 (5 connections now open)
2015-12-13T22:08:37.153-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60006 #246 (6 connections now open)
2015-12-13T22:08:52.240-0600 I NETWORK  [conn246] end connection 127.0.0.1:60006 (5 connections now open)
2015-12-13T22:08:52.241-0600 I NETWORK  [conn245] end connection 127.0.0.1:60005 (5 connections now open)
2015-12-13T22:08:52.241-0600 I NETWORK  [conn244] end connection 127.0.0.1:60004 (5 connections now open)
2015-12-13T22:08:52.241-0600 I NETWORK  [conn243] end connection 127.0.0.1:60003 (5 connections now open)
2015-12-13T22:08:52.241-0600 I NETWORK  [conn242] end connection 127.0.0.1:60002 (5 connections now open)
2015-12-13T22:08:57.106-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60008 #247 (2 connections now open)
2015-12-13T22:08:57.106-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60009 #248 (3 connections now open)
2015-12-13T22:08:57.106-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60010 #249 (4 connections now open)
2015-12-13T22:08:57.106-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60011 #250 (5 connections now open)
2015-12-13T22:08:57.107-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60012 #251 (6 connections now open)
2015-12-13T22:09:44.046-0600 I NETWORK  [conn6] end connection 127.0.0.1:58685 (5 connections now open)
2015-12-13T22:11:52.449-0600 I NETWORK  [conn251] end connection 127.0.0.1:60012 (4 connections now open)
2015-12-13T22:11:52.449-0600 I NETWORK  [conn250] end connection 127.0.0.1:60011 (4 connections now open)
2015-12-13T22:11:52.449-0600 I NETWORK  [conn249] end connection 127.0.0.1:60010 (4 connections now open)
2015-12-13T22:11:52.449-0600 I NETWORK  [conn248] end connection 127.0.0.1:60009 (4 connections now open)
2015-12-13T22:11:52.449-0600 I NETWORK  [conn247] end connection 127.0.0.1:60008 (4 connections now open)
2015-12-13T22:11:57.088-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60030 #252 (1 connection now open)
2015-12-13T22:11:57.088-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60031 #253 (2 connections now open)
2015-12-13T22:11:57.088-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60032 #254 (3 connections now open)
2015-12-13T22:11:57.088-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60033 #255 (4 connections now open)
2015-12-13T22:11:57.088-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60034 #256 (5 connections now open)
2015-12-13T22:12:15.532-0600 I NETWORK  [conn256] end connection 127.0.0.1:60034 (4 connections now open)
2015-12-13T22:12:15.533-0600 I NETWORK  [conn255] end connection 127.0.0.1:60033 (4 connections now open)
2015-12-13T22:12:15.533-0600 I NETWORK  [conn254] end connection 127.0.0.1:60032 (4 connections now open)
2015-12-13T22:12:15.533-0600 I NETWORK  [conn253] end connection 127.0.0.1:60031 (4 connections now open)
2015-12-13T22:12:15.533-0600 I NETWORK  [conn252] end connection 127.0.0.1:60030 (4 connections now open)
2015-12-13T22:12:20.204-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60035 #257 (1 connection now open)
2015-12-13T22:12:20.204-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60036 #258 (2 connections now open)
2015-12-13T22:12:20.205-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60037 #259 (3 connections now open)
2015-12-13T22:12:20.205-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60038 #260 (4 connections now open)
2015-12-13T22:12:20.205-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60039 #261 (5 connections now open)
2015-12-13T22:12:48.301-0600 I NETWORK  [conn261] end connection 127.0.0.1:60039 (4 connections now open)
2015-12-13T22:12:48.301-0600 I NETWORK  [conn260] end connection 127.0.0.1:60038 (4 connections now open)
2015-12-13T22:12:48.301-0600 I NETWORK  [conn259] end connection 127.0.0.1:60037 (4 connections now open)
2015-12-13T22:12:48.301-0600 I NETWORK  [conn258] end connection 127.0.0.1:60036 (4 connections now open)
2015-12-13T22:12:48.301-0600 I NETWORK  [conn257] end connection 127.0.0.1:60035 (4 connections now open)
2015-12-13T22:12:52.550-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60045 #262 (1 connection now open)
2015-12-13T22:12:52.550-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60046 #263 (2 connections now open)
2015-12-13T22:12:52.550-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60047 #264 (3 connections now open)
2015-12-13T22:12:52.550-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60048 #265 (4 connections now open)
2015-12-13T22:12:52.551-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60049 #266 (5 connections now open)
2015-12-13T22:13:51.294-0600 I NETWORK  [conn266] end connection 127.0.0.1:60049 (4 connections now open)
2015-12-13T22:13:51.294-0600 I NETWORK  [conn265] end connection 127.0.0.1:60048 (4 connections now open)
2015-12-13T22:13:51.294-0600 I NETWORK  [conn264] end connection 127.0.0.1:60047 (4 connections now open)
2015-12-13T22:13:51.294-0600 I NETWORK  [conn262] end connection 127.0.0.1:60045 (4 connections now open)
2015-12-13T22:13:51.294-0600 I NETWORK  [conn263] end connection 127.0.0.1:60046 (4 connections now open)
2015-12-13T22:13:56.000-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60054 #267 (1 connection now open)
2015-12-13T22:13:56.002-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60055 #268 (2 connections now open)
2015-12-13T22:13:56.002-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60056 #269 (3 connections now open)
2015-12-13T22:13:56.006-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60057 #270 (4 connections now open)
2015-12-13T22:13:56.006-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60058 #271 (5 connections now open)
2015-12-13T22:14:04.956-0600 I NETWORK  [conn270] end connection 127.0.0.1:60057 (4 connections now open)
2015-12-13T22:14:04.956-0600 I NETWORK  [conn271] end connection 127.0.0.1:60058 (4 connections now open)
2015-12-13T22:14:04.956-0600 I NETWORK  [conn269] end connection 127.0.0.1:60056 (4 connections now open)
2015-12-13T22:14:04.956-0600 I NETWORK  [conn268] end connection 127.0.0.1:60055 (4 connections now open)
2015-12-13T22:14:04.956-0600 I NETWORK  [conn267] end connection 127.0.0.1:60054 (4 connections now open)
2015-12-13T22:14:07.542-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60060 #272 (1 connection now open)
2015-12-13T22:14:07.543-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60061 #273 (2 connections now open)
2015-12-13T22:14:07.543-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60062 #274 (3 connections now open)
2015-12-13T22:14:07.543-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60063 #275 (4 connections now open)
2015-12-13T22:14:07.543-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60064 #276 (5 connections now open)
2015-12-13T22:14:08.348-0600 I NETWORK  [conn276] end connection 127.0.0.1:60064 (4 connections now open)
2015-12-13T22:14:08.348-0600 I NETWORK  [conn275] end connection 127.0.0.1:60063 (4 connections now open)
2015-12-13T22:14:08.348-0600 I NETWORK  [conn274] end connection 127.0.0.1:60062 (4 connections now open)
2015-12-13T22:14:08.348-0600 I NETWORK  [conn273] end connection 127.0.0.1:60061 (4 connections now open)
2015-12-13T22:14:08.348-0600 I NETWORK  [conn272] end connection 127.0.0.1:60060 (3 connections now open)
2015-12-13T22:14:09.040-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60065 #277 (1 connection now open)
2015-12-13T22:14:09.040-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60066 #278 (2 connections now open)
2015-12-13T22:14:09.041-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60067 #279 (3 connections now open)
2015-12-13T22:14:09.041-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60068 #280 (4 connections now open)
2015-12-13T22:14:09.042-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60069 #281 (5 connections now open)
2015-12-13T22:14:29.424-0600 I NETWORK  [conn281] end connection 127.0.0.1:60069 (4 connections now open)
2015-12-13T22:14:29.424-0600 I NETWORK  [conn280] end connection 127.0.0.1:60068 (4 connections now open)
2015-12-13T22:14:29.424-0600 I NETWORK  [conn279] end connection 127.0.0.1:60067 (4 connections now open)
2015-12-13T22:14:29.424-0600 I NETWORK  [conn278] end connection 127.0.0.1:60066 (4 connections now open)
2015-12-13T22:14:29.424-0600 I NETWORK  [conn277] end connection 127.0.0.1:60065 (4 connections now open)
2015-12-13T22:14:34.768-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60075 #282 (1 connection now open)
2015-12-13T22:14:34.769-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60076 #283 (2 connections now open)
2015-12-13T22:14:34.770-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60077 #284 (3 connections now open)
2015-12-13T22:14:34.770-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60078 #285 (4 connections now open)
2015-12-13T22:14:34.770-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60079 #286 (5 connections now open)
2015-12-13T22:14:42.381-0600 I NETWORK  [conn282] end connection 127.0.0.1:60075 (4 connections now open)
2015-12-13T22:14:42.381-0600 I NETWORK  [conn286] end connection 127.0.0.1:60079 (4 connections now open)
2015-12-13T22:14:42.381-0600 I NETWORK  [conn285] end connection 127.0.0.1:60078 (4 connections now open)
2015-12-13T22:14:42.381-0600 I NETWORK  [conn284] end connection 127.0.0.1:60077 (4 connections now open)
2015-12-13T22:14:42.381-0600 I NETWORK  [conn283] end connection 127.0.0.1:60076 (4 connections now open)
2015-12-13T22:14:44.535-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60082 #287 (1 connection now open)
2015-12-13T22:14:44.535-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60083 #288 (2 connections now open)
2015-12-13T22:14:44.535-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60084 #289 (3 connections now open)
2015-12-13T22:14:44.535-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60085 #290 (4 connections now open)
2015-12-13T22:14:44.535-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60086 #291 (5 connections now open)
2015-12-13T22:14:45.107-0600 I NETWORK  [conn291] end connection 127.0.0.1:60086 (4 connections now open)
2015-12-13T22:14:45.107-0600 I NETWORK  [conn290] end connection 127.0.0.1:60085 (4 connections now open)
2015-12-13T22:14:45.107-0600 I NETWORK  [conn289] end connection 127.0.0.1:60084 (2 connections now open)
2015-12-13T22:14:45.107-0600 I NETWORK  [conn288] end connection 127.0.0.1:60083 (2 connections now open)
2015-12-13T22:14:45.107-0600 I NETWORK  [conn287] end connection 127.0.0.1:60082 (2 connections now open)
2015-12-13T22:14:45.934-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60087 #292 (1 connection now open)
2015-12-13T22:14:45.935-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60088 #293 (2 connections now open)
2015-12-13T22:14:45.935-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60089 #294 (3 connections now open)
2015-12-13T22:14:45.935-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60090 #295 (4 connections now open)
2015-12-13T22:14:45.935-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60091 #296 (5 connections now open)
2015-12-13T22:24:12.619-0600 I NETWORK  [conn296] end connection 127.0.0.1:60091 (4 connections now open)
2015-12-13T22:24:12.619-0600 I NETWORK  [conn295] end connection 127.0.0.1:60090 (4 connections now open)
2015-12-13T22:24:12.619-0600 I NETWORK  [conn294] end connection 127.0.0.1:60089 (4 connections now open)
2015-12-13T22:24:12.619-0600 I NETWORK  [conn293] end connection 127.0.0.1:60088 (4 connections now open)
2015-12-13T22:24:12.619-0600 I NETWORK  [conn292] end connection 127.0.0.1:60087 (4 connections now open)
2015-12-13T22:24:17.262-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60146 #297 (1 connection now open)
2015-12-13T22:24:17.262-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60147 #298 (2 connections now open)
2015-12-13T22:24:17.262-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60148 #299 (3 connections now open)
2015-12-13T22:24:17.262-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60149 #300 (4 connections now open)
2015-12-13T22:24:17.262-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60150 #301 (5 connections now open)
2015-12-13T22:24:23.968-0600 I NETWORK  [conn301] end connection 127.0.0.1:60150 (4 connections now open)
2015-12-13T22:24:23.968-0600 I NETWORK  [conn300] end connection 127.0.0.1:60149 (4 connections now open)
2015-12-13T22:24:23.968-0600 I NETWORK  [conn299] end connection 127.0.0.1:60148 (4 connections now open)
2015-12-13T22:24:23.968-0600 I NETWORK  [conn298] end connection 127.0.0.1:60147 (4 connections now open)
2015-12-13T22:24:23.968-0600 I NETWORK  [conn297] end connection 127.0.0.1:60146 (4 connections now open)
2015-12-13T22:24:30.042-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60152 #302 (1 connection now open)
2015-12-13T22:24:30.063-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60153 #303 (2 connections now open)
2015-12-13T22:24:30.063-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60154 #304 (3 connections now open)
2015-12-13T22:24:30.063-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60155 #305 (4 connections now open)
2015-12-13T22:24:30.063-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60156 #306 (5 connections now open)
2015-12-13T22:24:46.948-0600 I NETWORK  [conn306] end connection 127.0.0.1:60156 (4 connections now open)
2015-12-13T22:24:46.948-0600 I NETWORK  [conn304] end connection 127.0.0.1:60154 (4 connections now open)
2015-12-13T22:24:46.948-0600 I NETWORK  [conn305] end connection 127.0.0.1:60155 (4 connections now open)
2015-12-13T22:24:46.948-0600 I NETWORK  [conn303] end connection 127.0.0.1:60153 (4 connections now open)
2015-12-13T22:24:46.948-0600 I NETWORK  [conn302] end connection 127.0.0.1:60152 (4 connections now open)
2015-12-13T22:24:51.821-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60157 #307 (1 connection now open)
2015-12-13T22:24:51.823-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60158 #308 (2 connections now open)
2015-12-13T22:24:51.823-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60159 #309 (3 connections now open)
2015-12-13T22:24:51.823-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60160 #310 (4 connections now open)
2015-12-13T22:24:51.824-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60161 #311 (5 connections now open)
2015-12-13T22:25:02.634-0600 I NETWORK  [conn310] end connection 127.0.0.1:60160 (4 connections now open)
2015-12-13T22:25:02.634-0600 I NETWORK  [conn311] end connection 127.0.0.1:60161 (4 connections now open)
2015-12-13T22:25:02.634-0600 I NETWORK  [conn309] end connection 127.0.0.1:60159 (4 connections now open)
2015-12-13T22:25:02.634-0600 I NETWORK  [conn308] end connection 127.0.0.1:60158 (4 connections now open)
2015-12-13T22:25:02.634-0600 I NETWORK  [conn307] end connection 127.0.0.1:60157 (4 connections now open)
2015-12-13T22:25:07.502-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60163 #312 (1 connection now open)
2015-12-13T22:25:07.503-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60164 #313 (2 connections now open)
2015-12-13T22:25:07.503-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60165 #314 (3 connections now open)
2015-12-13T22:25:07.503-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60166 #315 (4 connections now open)
2015-12-13T22:25:07.503-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60167 #316 (5 connections now open)
2015-12-13T22:25:37.505-0600 I NETWORK  [conn316] end connection 127.0.0.1:60167 (4 connections now open)
2015-12-13T22:25:37.505-0600 I NETWORK  [conn315] end connection 127.0.0.1:60166 (4 connections now open)
2015-12-13T22:25:37.505-0600 I NETWORK  [conn314] end connection 127.0.0.1:60165 (4 connections now open)
2015-12-13T22:25:37.505-0600 I NETWORK  [conn313] end connection 127.0.0.1:60164 (4 connections now open)
2015-12-13T22:25:37.505-0600 I NETWORK  [conn312] end connection 127.0.0.1:60163 (4 connections now open)
2015-12-13T22:25:42.436-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60171 #317 (1 connection now open)
2015-12-13T22:25:42.436-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60172 #318 (2 connections now open)
2015-12-13T22:25:42.436-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60173 #319 (3 connections now open)
2015-12-13T22:25:42.437-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60174 #320 (4 connections now open)
2015-12-13T22:25:42.437-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60175 #321 (5 connections now open)
2015-12-13T22:26:10.581-0600 I NETWORK  [conn321] end connection 127.0.0.1:60175 (4 connections now open)
2015-12-13T22:26:10.581-0600 I NETWORK  [conn320] end connection 127.0.0.1:60174 (4 connections now open)
2015-12-13T22:26:10.581-0600 I NETWORK  [conn319] end connection 127.0.0.1:60173 (4 connections now open)
2015-12-13T22:26:10.581-0600 I NETWORK  [conn318] end connection 127.0.0.1:60172 (4 connections now open)
2015-12-13T22:26:10.581-0600 I NETWORK  [conn317] end connection 127.0.0.1:60171 (4 connections now open)
2015-12-13T22:26:15.556-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60178 #322 (1 connection now open)
2015-12-13T22:26:15.557-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60179 #323 (2 connections now open)
2015-12-13T22:26:15.557-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60180 #324 (3 connections now open)
2015-12-13T22:26:15.557-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60181 #325 (4 connections now open)
2015-12-13T22:26:15.557-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60182 #326 (5 connections now open)
2015-12-13T22:26:18.624-0600 I NETWORK  [conn326] end connection 127.0.0.1:60182 (4 connections now open)
2015-12-13T22:26:18.624-0600 I NETWORK  [conn325] end connection 127.0.0.1:60181 (4 connections now open)
2015-12-13T22:26:18.625-0600 I NETWORK  [conn324] end connection 127.0.0.1:60180 (4 connections now open)
2015-12-13T22:26:18.625-0600 I NETWORK  [conn323] end connection 127.0.0.1:60179 (4 connections now open)
2015-12-13T22:26:18.625-0600 I NETWORK  [conn322] end connection 127.0.0.1:60178 (4 connections now open)
2015-12-13T22:26:19.262-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60183 #327 (1 connection now open)
2015-12-13T22:26:19.262-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60184 #328 (2 connections now open)
2015-12-13T22:26:19.262-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60185 #329 (3 connections now open)
2015-12-13T22:26:19.262-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60186 #330 (4 connections now open)
2015-12-13T22:26:19.262-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60187 #331 (5 connections now open)
2015-12-13T22:26:39.745-0600 I NETWORK  [conn331] end connection 127.0.0.1:60187 (4 connections now open)
2015-12-13T22:26:39.745-0600 I NETWORK  [conn330] end connection 127.0.0.1:60186 (4 connections now open)
2015-12-13T22:26:39.745-0600 I NETWORK  [conn329] end connection 127.0.0.1:60185 (4 connections now open)
2015-12-13T22:26:39.746-0600 I NETWORK  [conn328] end connection 127.0.0.1:60184 (4 connections now open)
2015-12-13T22:26:39.746-0600 I NETWORK  [conn327] end connection 127.0.0.1:60183 (4 connections now open)
2015-12-13T22:26:44.622-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60191 #332 (1 connection now open)
2015-12-13T22:26:44.631-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60192 #333 (2 connections now open)
2015-12-13T22:26:44.632-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60193 #334 (3 connections now open)
2015-12-13T22:26:44.632-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60194 #335 (4 connections now open)
2015-12-13T22:26:44.633-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60195 #336 (5 connections now open)
2015-12-13T22:26:45.515-0600 I NETWORK  [conn332] end connection 127.0.0.1:60191 (4 connections now open)
2015-12-13T22:26:45.515-0600 I NETWORK  [conn336] end connection 127.0.0.1:60195 (4 connections now open)
2015-12-13T22:26:45.515-0600 I NETWORK  [conn335] end connection 127.0.0.1:60194 (4 connections now open)
2015-12-13T22:26:45.515-0600 I NETWORK  [conn334] end connection 127.0.0.1:60193 (4 connections now open)
2015-12-13T22:26:45.515-0600 I NETWORK  [conn333] end connection 127.0.0.1:60192 (4 connections now open)
2015-12-13T22:26:46.324-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60196 #337 (1 connection now open)
2015-12-13T22:26:46.325-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60197 #338 (2 connections now open)
2015-12-13T22:26:46.325-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60198 #339 (3 connections now open)
2015-12-13T22:26:46.325-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60199 #340 (4 connections now open)
2015-12-13T22:26:46.325-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60200 #341 (5 connections now open)
2015-12-13T22:27:00.116-0600 I NETWORK  [conn341] end connection 127.0.0.1:60200 (4 connections now open)
2015-12-13T22:27:00.116-0600 I NETWORK  [conn340] end connection 127.0.0.1:60199 (4 connections now open)
2015-12-13T22:27:00.116-0600 I NETWORK  [conn338] end connection 127.0.0.1:60197 (4 connections now open)
2015-12-13T22:27:00.116-0600 I NETWORK  [conn339] end connection 127.0.0.1:60198 (4 connections now open)
2015-12-13T22:27:00.116-0600 I NETWORK  [conn337] end connection 127.0.0.1:60196 (4 connections now open)
2015-12-13T22:27:04.739-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60205 #342 (1 connection now open)
2015-12-13T22:27:04.739-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60206 #343 (2 connections now open)
2015-12-13T22:27:04.739-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60207 #344 (3 connections now open)
2015-12-13T22:27:04.740-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60208 #345 (4 connections now open)
2015-12-13T22:27:04.740-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60209 #346 (5 connections now open)
2015-12-13T22:27:18.708-0600 I NETWORK  [conn346] end connection 127.0.0.1:60209 (4 connections now open)
2015-12-13T22:27:18.708-0600 I NETWORK  [conn342] end connection 127.0.0.1:60205 (4 connections now open)
2015-12-13T22:27:18.708-0600 I NETWORK  [conn344] end connection 127.0.0.1:60207 (4 connections now open)
2015-12-13T22:27:18.708-0600 I NETWORK  [conn345] end connection 127.0.0.1:60208 (4 connections now open)
2015-12-13T22:27:18.708-0600 I NETWORK  [conn343] end connection 127.0.0.1:60206 (4 connections now open)
2015-12-13T22:27:23.086-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60210 #347 (1 connection now open)
2015-12-13T22:27:23.092-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60211 #348 (2 connections now open)
2015-12-13T22:27:23.092-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60212 #349 (3 connections now open)
2015-12-13T22:27:23.093-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60213 #350 (4 connections now open)
2015-12-13T22:27:23.093-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60214 #351 (5 connections now open)
2015-12-13T22:27:30.672-0600 I NETWORK  [conn347] end connection 127.0.0.1:60210 (4 connections now open)
2015-12-13T22:27:30.673-0600 I NETWORK  [conn351] end connection 127.0.0.1:60214 (4 connections now open)
2015-12-13T22:27:30.673-0600 I NETWORK  [conn349] end connection 127.0.0.1:60212 (4 connections now open)
2015-12-13T22:27:30.673-0600 I NETWORK  [conn350] end connection 127.0.0.1:60213 (4 connections now open)
2015-12-13T22:27:30.673-0600 I NETWORK  [conn348] end connection 127.0.0.1:60211 (3 connections now open)
2015-12-13T22:27:31.516-0600 I NETWORK  [initandlisten] connection accepted from 127.0.0.1:60217 #352 (1 connection now open)
